year,state_abbr,platform,total_plan_selections,new_consumers,avg_monthly_premium,avg_premium_after_aptc,aptc_consumers,aptc_avg_amount,aptc_avg_premium_after,csr_consumers,total_reenrollees,age_0_17,age_18_25,age_26_34,age_35_44,age_45_54,age_55_64,age_65_plus,male,female,premium_lte_10,pct_with_aptc
2022,NE,HC.gov,99011.0,17586.0,707.0,121.0,94382.0,615.0,97.0,22200.0,81425.0,16860.0,9214.0,15149.0,16282.0,15583.0,25256.0,667.0,48365.0,50646.0,31686.0,95.3
2022,NH,HC.gov,52497.0,9586.0,447.0,212.0,36848.0,335.0,135.0,16433.0,42911.0,4150.0,3827.0,8615.0,7874.0,9119.0,18545.0,367.0,24833.0,27664.0,4488.0,70.2
2022,NJ,SBM,324266.0,58005.0,620.0,197.0,280108.0,489.0,148.0,155362.0,266261.0,24044.0,27638.0,55481.0,50276.0,63177.0,95956.0,7694.0,152400.0,171866.0,39134.0,86.4
2022,NM,SBM,45664.0,12331.0,540.0,219.0,37443.0,460.0,156.0,9710.0,33333.0,3284.0,3087.0,5885.0,6710.0,8683.0,17351.0,664.0,20855.0,24809.0,6014.0,82.0
2022,NV,SBM,101411.0,20562.0,,,91322.0,,,,80849.0,15556.0,7660.0,15599.0,16324.0,17752.0,26461.0,2047.0,47851.0,53560.0,16423.0,90.1
2022,NY,SBM,221895.0,35075.0,608.0,400.0,137984.0,363.0,233.0,34484.0,186820.0,9861.0,15898.0,39669.0,37445.0,43524.0,72574.0,2924.0,108074.0,113821.0,11712.0,62.2
2022,OH,HC.gov,259999.0,74767.0,575.0,230.0,205073.0,437.0,138.0,86729.0,185232.0,28233.0,17923.0,35359.0,33865.0,41369.0,101265.0,1985.0,121529.0,138470.0,35063.0,78.9
2022,OK,HC.gov,189444.0,30846.0,623.0,93.0,180069.0,558.0,69.0,102222.0,158598.0,23636.0,19203.0,29845.0,34246.0,34061.0,46808.0,1645.0,86317.0,103127.0,83184.0,95.1
2022,OR,HC.gov,146602.0,29040.0,587.0,201.0,115516.0,489.0,130.0,41461.0,117562.0,11631.0,9219.0,22585.0,25966.0,28054.0,47551.0,1596.0,66545.0,80057.0,23542.0,78.8
2022,PA,SBM,374776.0,67570.0,616.0,168.0,335527.0,501.0,133.0,125648.0,307206.0,20601.0,26332.0,59771.0,58169.0,68923.0,136781.0,4199.0,176406.0,198370.0,63235.0,89.5
2022,RI,SBM,32345.0,4760.0,477.0,135.0,27391.0,403.0,89.0,11329.0,27585.0,1609.0,2495.0,5868.0,5940.0,6371.0,9249.0,813.0,15179.0,17160.0,10754.0,84.7
2022,SC,HC.gov,300392.0,74749.0,585.0,107.0,281020.0,512.0,81.0,110532.0,225643.0,25819.0,28926.0,47411.0,49322.0,60132.0,86491.0,2291.0,134934.0,165458.0,109642.0,93.6
2022,SD,HC.gov,41339.0,9376.0,696.0,91.0,39031.0,640.0,67.0,17867.0,31963.0,6554.0,3591.0,6973.0,6933.0,5879.0,11247.0,162.0,19611.0,21728.0,17203.0,94.4
2022,TN,HC.gov,273680.0,65799.0,619.0,128.0,247062.0,543.0,85.0,131864.0,207881.0,17602.0,22150.0,46393.0,45592.0,56007.0,83235.0,2701.0,126907.0,146773.0,70267.0,90.3
2022,TX,HC.gov,1840947.0,503079.0,557.0,86.0,1727582.0,502.0,60.0,1122749.0,1337868.0,207311.0,212637.0,268149.0,302943.0,370108.0,434043.0,45756.0,828576.0,1012371.0,696357.0,93.8
2022,UT,HC.gov,256932.0,51349.0,408.0,62.0,240624.0,370.0,42.0,123557.0,205583.0,73889.0,31352.0,43403.0,40184.0,30969.0,35475.0,1660.0,124035.0,132897.0,112564.0,93.7
2022,VA,HC.gov,307946.0,65740.0,577.0,126.0,274207.0,506.0,81.0,118449.0,242206.0,37707.0,27147.0,45486.0,47865.0,57069.0,85010.0,7662.0,142176.0,165770.0,86942.0,89.0
2022,VT,SBM,26705.0,3968.0,692.0,204.0,23032.0,566.0,135.0,7586.0,22737.0,1250.0,1888.0,4212.0,4690.0,5269.0,9121.0,275.0,12974.0,13730.0,4794.0,86.2
2022,WA,SBM,239566.0,43115.0,485.0,229.0,167666.0,437.0,120.0,68767.0,196451.0,16293.0,19407.0,41650.0,41360.0,43841.0,72079.0,4936.0,109387.0,130179.0,45128.0,70.0
2022,WI,HC.gov,212209.0,39991.0,629.0,161.0,187555.0,530.0,118.0,72746.0,172218.0,12264.0,14056.0,29216.0,30044.0,34834.0,90562.0,1233.0,98628.0,113581.0,50232.0,88.4
2022,WV,HC.gov,23037.0,6464.0,1144.0,204.0,21594.0,1002.0,156.0,8601.0,16573.0,1259.0,1393.0,2849.0,3338.0,4502.0,9525.0,171.0,10317.0,12720.0,4994.0,93.7
2022,WY,HC.gov,34762.0,8064.0,857.0,88.0,32927.0,812.0,52.0,7810.0,26698.0,5151.0,2992.0,5755.0,5853.0,5289.0,9554.0,168.0,16056.0,18706.0,18491.0,94.7
2023,AK,HC.gov,25572.0,6044.0,846.0,224.0,21486.0,741.0,125.0,4426.0,19528.0,3901.0,1769.0,4220.0,4720.0,4387.0,6230.0,345.0,12253.0,13319.0,6153.0,84.0
2023,AL,HC.gov,258327.0,63498.0,743.0,101.0,245421.0,676.0,75.0,166852.0,194829.0,7227.0,27358.0,47329.0,51512.0,56448.0,66762.0,1691.0,109297.0,149030.0,103391.0,95.0
2023,AR,HC.gov,100407.0,26403.0,578.0,144.0,90468.0,481.0,104.0,53827.0,74004.0,10533.0,8611.0,14986.0,16743.0,19334.0,29367.0,833.0,45443.0,54964.0,22025.0,90.1
2023,AZ,HC.gov,235229.0,62283.0,564.0,162.0,200573.0,472.0,105.0,102996.0,172946.0,33710.0,19276.0,29989.0,33512.0,42790.0,73031.0,2921.0,110573.0,124656.0,55877.0,85.3
2023,CA,SBM,1739368.0,263325.0,607.0,176.0,1540823.0,486.0,134.0,688394.0,1476043.0,129701.0,152833.0,313888.0,281794.0,334784.0,506035.0,20149.0,847243.0,891497.0,402200.0,88.6
2023,CO,SBM,201758.0,39939.0,513.0,210.0,150733.0,404.0,143.0,47068.0,161819.0,22288.0,14844.0,32164.0,33172.0,33181.0,55888.0,10221.0,96980.0,104749.0,46315.0,74.7
2023,CT,SBM,108132.0,19656.0,846.0,243.0,90810.0,718.0,153.0,38129.0,88476.0,8620.0,9161.0,14612.0,14859.0,19870.0,38814.0,2196.0,50019.0,58113.0,24377.0,84.0
2023,DC,SBM,14768.0,2546.0,657.0,569.0,2856.0,447.0,325.0,455.0,12222.0,1510.0,859.0,3822.0,3452.0,2409.0,2499.0,217.0,7056.0,7712.0,14.0,19.3
2023,DE,HC.gov,34742.0,6285.0,730.0,197.0,30962.0,599.0,144.0,7753.0,28457.0,4598.0,2707.0,4956.0,5107.0,5871.0,10907.0,596.0,15786.0,18956.0,5867.0,89.1
2023,FL,HC.gov,3225435.0,724199.0,624.0,78.0,3115775.0,564.0,59.0,1992873.0,2501236.0,310099.0,345822.0,493088.0,586880.0,655687.0,755044.0,78815.0,1530434.0,1695001.0,1272467.0,96.6
2023,GA,HC.gov,879084.0,249657.0,551.0,96.0,819900.0,487.0,66.0,548879.0,629427.0,63656.0,99177.0,141871.0,166074.0,191447.0,202708.0,14151.0,404201.0,474883.0,328690.0,93.3
2023,HI,HC.gov,21645.0,3797.0,655.0,206.0,17817.0,545.0,140.0,5713.0,17848.0,1386.0,1167.0,2875.0,4185.0,4712.0,6859.0,461.0,9887.0,11758.0,2545.0,82.3
2023,IA,HC.gov,82704.0,17787.0,656.0,147.0,74139.0,568.0,105.0,20352.0,64917.0,5493.0,5903.0,12107.0,13204.0,13858.0,31443.0,696.0,39964.0,42740.0,24421.0,89.6
2023,ID,SBM,79927.0,16468.0,481.0,132.0,67655.0,413.0,79.0,21344.0,63459.0,16056.0,7110.0,10777.0,11870.0,11832.0,21275.0,240.0,36846.0,42314.0,21668.0,84.6
2023,IL,HC.gov,342995.0,79694.0,673.0,196.0,302559.0,540.0,147.0,145539.0,263301.0,23170.0,26135.0,57630.0,57274.0,65150.0,108616.0,5020.0,166384.0,176611.0,65959.0,88.2
2023,IN,HC.gov,185354.0,48613.0,570.0,187.0,156147.0,455.0,125.0,72669.0,136741.0,18061.0,13647.0,25820.0,30876.0,34815.0,60324.0,1811.0,88748.0,96606.0,38190.0,84.2
2023,KS,HC.gov,124473.0,29429.0,650.0,139.0,113764.0,559.0,97.0,60184.0,95044.0,10366.0,11045.0,19782.0,22578.0,22759.0,36702.0,1241.0,57955.0,66518.0,40043.0,91.4
2023,KY,SBM,62562.0,9686.0,603.0,193.0,51750.0,495.0,124.0,18860.0,52876.0,6115.0,4130.0,8212.0,9605.0,11623.0,22203.0,674.0,28769.0,33793.0,9260.0,82.7
2023,LA,HC.gov,120804.0,29811.0,766.0,126.0,113867.0,680.0,94.0,55280.0,90993.0,9337.0,8319.0,17525.0,21913.0,24578.0,37734.0,1398.0,56845.0,63959.0,46194.0,94.3
2023,MA,SBM,232621.0,29239.0,502.0,219.0,172928.0,381.0,118.0,134060.0,203382.0,9352.0,18520.0,46921.0,48463.0,45992.0,59079.0,4294.0,108398.0,124223.0,36786.0,74.3
2023,MD,SBM,182166.0,34205.0,472.0,183.0,138345.0,382.0,117.0,43949.0,147961.0,11024.0,14370.0,34628.0,32497.0,33804.0,46713.0,9130.0,81366.0,100800.0,14319.0,75.9
2023,ME,SBM,63388.0,10168.0,614.0,194.0,52715.0,506.0,130.0,17432.0,53220.0,8682.0,3991.0,8476.0,9648.0,10559.0,21604.0,428.0,29514.0,33874.0,10765.0,83.2
2023,MI,HC.gov,322273.0,66847.0,521.0,164.0,279707.0,412.0,121.0,119710.0,255426.0,36815.0,24787.0,46393.0,47314.0,55251.0,108512.0,3201.0,156771.0,165502.0,66532.0,86.8
2023,MN,SBM,118431.0,25862.0,490.0,293.0,67486.0,346.0,203.0,8372.0,92569.0,13936.0,8092.0,16042.0,16956.0,17844.0,45101.0,460.0,57751.0,60680.0,1853.0,57.0
2023,MO,HC.gov,257629.0,61510.0,669.0,132.0,237260.0,584.0,94.0,141758.0,196119.0,19164.0,21572.0,37817.0,45739.0,50728.0,80459.0,2150.0,121994.0,135635.0,77840.0,92.1
2023,MS,HC.gov,183478.0,48935.0,624.0,60.0,178314.0,580.0,45.0,130824.0,134543.0,8632.0,19768.0,27758.0,36683.0,42394.0,46821.0,1422.0,78116.0,105362.0,67370.0,97.2
2023,MT,HC.gov,53860.0,9181.0,610.0,186.0,46491.0,491.0,133.0,13781.0,44679.0,5896.0,4055.0,8732.0,9342.0,8955.0,16621.0,259.0,25895.0,27965.0,10476.0,86.3
2023,NC,HC.gov,800850.0,186028.0,643.0,92.0,756239.0,583.0,67.0,402828.0,614822.0,73961.0,74712.0,130924.0,144413.0,166434.0,201644.0,8762.0,370947.0,429903.0,354638.0,94.4
2023,ND,HC.gov,34130.0,6034.0,519.0,126.0,30743.0,436.0,96.0,8130.0,28096.0,7960.0,2899.0,5104.0,5227.0,4313.0,8438.0,189.0,16920.0,17210.0,9175.0,90.1
2023,NE,HC.gov,101490.0,18880.0,661.0,132.0,95869.0,560.0,104.0,25019.0,82610.0,17536.0,8937.0,14532.0,17159.0,16420.0,26288.0,618.0,50064.0,51426.0,32073.0,94.5
2023,NH,HC.gov,54557.0,9679.0,469.0,228.0,38089.0,345.0,149.0,15765.0,44878.0,4389.0,3833.0,8724.0,8614.0,9319.0,19251.0,427.0,25975.0,28582.0,5269.0,69.8
2023,NJ,SBM,341901.0,76958.0,658.0,215.0,300297.0,504.0,170.0,164706.0,264943.0,26454.0,28582.0,58777.0,54407.0,65458.0,99294.0,8929.0,161060.0,180841.0,25338.0,87.8
2023,NM,SBM,40778.0,9649.0,588.0,162.0,31731.0,534.0,91.0,8587.0,31129.0,3450.0,2395.0,4751.0,5824.0,7889.0,15874.0,595.0,18596.0,22182.0,9867.0,77.8
2023,NV,SBM,96379.0,19410.0,531.0,156.0,82512.0,439.0,104.0,44573.0,76969.0,14661.0,7159.0,13266.0,15342.0,17042.0,26604.0,2305.0,45539.0,50840.0,13312.0,85.6
2023,NY,SBM,214052.0,29734.0,656.0,451.0,130847.0,364.0,279.0,29850.0,184318.0,9814.0,15016.0,37340.0,36259.0,41809.0,70352.0,3462.0,104362.0,109690.0,5871.0,61.1
2023,OH,HC.gov,294644.0,74853.0,596.0,196.0,245634.0,479.0,117.0,103662.0,219791.0,30707.0,20427.0,40135.0,42087.0,50085.0,108556.0,2647.0,141888.0,152756.0,74515.0,83.4
2023,OK,HC.gov,203157.0,40169.0,647.0,98.0,193157.0,577.0,73.0,104303.0,162988.0,24388.0,18938.0,31167.0,38694.0,38598.0,49441.0,1931.0,95173.0,107984.0,93718.0,95.1
2023,OR,HC.gov,141963.0,26635.0,625.0,224.0,113422.0,503.0,155.0,37444.0,115328.0,11273.0,8529.0,20394.0,25153.0,27618.0,47611.0,1385.0,64558.0,77405.0,20670.0,79.9
2023,PA,SBM,371516.0,64872.0,641.0,183.0,325498.0,523.0,140.0,110226.0,306644.0,22102.0,25559.0,58490.0,58326.0,66826.0,136031.0,4182.0,175382.0,196134.0,70417.0,87.6
2023,RI,SBM,29626.0,4779.0,519.0,161.0,24889.0,427.0,111.0,9451.0,24847.0,1503.0,2081.0,5279.0,5428.0,5815.0,8687.0,833.0,13879.0,15741.0,7641.0,84.0
2023,SC,HC.gov,382968.0,101115.0,620.0,84.0,363337.0,566.0,60.0,154435.0,281853.0,32639.0,35482.0,61001.0,67924.0,78493.0,104245.0,3184.0,178095.0,204873.0,195130.0,94.9
2023,SD,HC.gov,47591.0,10105.0,724.0,111.0,44991.0,649.0,85.0,18244.0,37486.0,7991.0,4155.0,7834.0,7986.0,6801.0,12626.0,198.0,22812.0,24779.0,18032.0,94.5
2023,TN,HC.gov,348097.0,95499.0,638.0,110.0,321440.0,572.0,72.0,169607.0,252598.0,23146.0,27503.0,58613.0,62878.0,74042.0,98140.0,3775.0,166888.0,181209.0,147027.0,92.3
2023,TX,HC.gov,2410810.0,711751.0,578.0,65.0,2294124.0,539.0,43.0,1338421.0,1699059.0,272368.0,267219.0,361582.0,424845.0,486200.0,538059.0,60537.0,1111299.0,1299511.0,1421234.0,95.2
2023,UT,HC.gov,295196.0,53005.0,431.0,69.0,278096.0,385.0,49.0,143480.0,242191.0,84414.0,36959.0,49479.0,45809.0,36513.0,39724.0,2298.0,143517.0,151679.0,138385.0,94.2
2023,VA,HC.gov,346140.0,76683.0,485.0,127.0,304469.0,407.0,86.0,120683.0,269457.0,42020.0,30476.0,50226.0,56571.0,65021.0,92959.0,8867.0,163209.0,182931.0,95924.0,88.0
2023,VT,SBM,25664.0,3780.0,786.0,244.0,22468.0,620.0,175.0,6678.0,21884.0,1314.0,1775.0,3896.0,4376.0,5006.0,8999.0,298.0,12441.0,13222.0,3487.0,87.5
2023,WA,SBM,230371.0,39318.0,576.0,270.0,160786.0,438.0,160.0,65607.0,191053.0,15869.0,18159.0,37961.0,39943.0,42205.0,70792.0,5442.0,104896.0,125475.0,25751.0,69.8
2023,WI,HC.gov,221128.0,39619.0,668.0,173.0,194887.0,562.0,127.0,69425.0,181509.0,13113.0,13948.0,29370.0,31017.0,36206.0,96070.0,1404.0,103868.0,117260.0,53419.0,88.1
2023,WV,HC.gov,28325.0,8001.0,1174.0,168.0,26972.0,1057.0,128.0,9031.0,20324.0,1548.0,1728.0,3532.0,4439.0,5891.0,10944.0,243.0,13116.0,15209.0,9163.0,95.2
2023,WY,HC.gov,38565.0,8126.0,965.0,134.0,36673.0,873.0,97.0,7567.0,30439.0,5641.0,3264.0,6151.0,6382.0,6107.0,10836.0,184.0,17912.0,20653.0,15186.0,95.1
2024,AK,HC.gov,27464.0,6083.0,967.0,230.0,23436.0,865.0,122.0,4784.0,21381.0,4335.0,1879.0,4455.0,5194.0,4688.0,6591.0,322.0,13177.0,14287.0,7044.0,85.3
2024,AL,HC.gov,386195.0,110272.0,706.0,75.0,371010.0,656.0,55.0,261255.0,275923.0,12649.0,40629.0,70831.0,85293.0,87192.0,87222.0,2379.0,176113.0,210082.0,207187.0,96.1
2024,AR,HC.gov,156607.0,53127.0,555.0,116.0,144575.0,476.0,82.0,98927.0,103480.0,19082.0,15597.0,24226.0,29153.0,30006.0,37558.0,985.0,70656.0,85951.0,53553.0,92.3
2024,AZ,HC.gov,348055.0,102716.0,523.0,121.0,309366.0,452.0,75.0,168812.0,245339.0,46518.0,31819.0,49065.0,58048.0,64879.0,93862.0,3864.0,168462.0,179593.0,148992.0,88.9
2024,CA,SBM,1784653.0,306382.0,655.0,195.0,1554271.0,526.0,143.0,765245.0,1478271.0,137235.0,160498.0,318958.0,296698.0,335584.0,513628.0,22052.0,867771.0,916881.0,425260.0,87.1
2024,CO,SBM,237106.0,48135.0,556.0,204.0,183198.0,455.0,133.0,63466.0,188971.0,28100.0,18756.0,36877.0,39843.0,38787.0,62695.0,12048.0,113267.0,123807.0,67874.0,77.3
2024,CT,SBM,129000.0,28593.0,897.0,233.0,111789.0,766.0,153.0,56116.0,100407.0,8950.0,14023.0,17859.0,18105.0,23392.0,44185.0,2486.0,58205.0,70795.0,27495.0,86.7
2024,DC,SBM,14799.0,2705.0,894.0,775.0,3129.0,561.0,447.0,385.0,12094.0,1536.0,882.0,3765.0,3428.0,2459.0,2504.0,225.0,6999.0,7800.0,90.0,21.1
2024,DE,HC.gov,44842.0,10718.0,723.0,196.0,40409.0,585.0,147.0,12390.0,34124.0,5839.0,3702.0,6424.0,7349.0,7686.0,13161.0,681.0,20624.0,24218.0,7971.0,90.1
2024,FL,HC.gov,4211902.0,1009429.0,617.0,65.0,4096559.0,568.0,49.0,2630196.0,3202473.0,459551.0,475922.0,688847.0,816224.0,806412.0,865894.0,99052.0,2035315.0,2176587.0,2077409.0,97.3
2024,GA,HC.gov,1305114.0,350675.0,583.0,75.0,1247382.0,531.0,52.0,843753.0,954439.0,111200.0,159292.0,225886.0,262431.0,267522.0,259955.0,18828.0,622621.0,682493.0,685036.0,95.6
2024,HI,HC.gov,22170.0,4109.0,696.0,248.0,18259.0,544.0,183.0,5708.0,18061.0,1600.0,1172.0,2866.0,4324.0,4704.0,7051.0,453.0,10193.0,11977.0,2457.0,82.4
2024,IA,HC.gov,111423.0,27542.0,585.0,132.0,99630.0,507.0,93.0,33543.0,83881.0,8525.0,9056.0,16650.0,19647.0,19613.0,37081.0,851.0,53794.0,57629.0,39180.0,89.4
2024,ID,SBM,103783.0,18369.0,462.0,121.0,89715.0,395.0,77.0,33447.0,85414.0,24022.0,10147.0,13843.0,15570.0,14829.0,25008.0,364.0,48116.0,55640.0,27753.0,86.4
2024,IL,HC.gov,398814.0,116437.0,676.0,189.0,355916.0,545.0,141.0,188497.0,282377.0,30628.0,34422.0,70687.0,69392.0,72594.0,115813.0,5278.0,193740.0,205074.0,96888.0,89.2
2024,IN,HC.gov,295772.0,90052.0,532.0,129.0,263430.0,452.0,82.0,141321.0,205720.0,27943.0,25459.0,46114.0,57508.0,58581.0,77539.0,2628.0,147517.0,148255.0,120431.0,89.1
2024,KS,HC.gov,171376.0,45348.0,634.0,111.0,159923.0,561.0,77.0,90678.0,126028.0,15228.0,17469.0,27528.0,33778.0,32111.0,43611.0,1651.0,82292.0,89084.0,74965.0,93.3
2024,KY,SBM,75317.0,18760.0,621.0,206.0,62649.0,497.0,134.0,29132.0,56557.0,6262.0,6112.0,10521.0,12243.0,14046.0,25333.0,800.0,33531.0,41784.0,8073.0,83.2
2024,LA,HC.gov,212493.0,68975.0,710.0,90.0,203693.0,647.0,65.0,97583.0,143518.0,16268.0,18382.0,33022.0,44844.0,44344.0,53671.0,1962.0,105374.0,107119.0,121961.0,95.9
2024,MA,SBM,311199.0,65913.0,507.0,197.0,250386.0,385.0,118.0,249453.0,245286.0,16369.0,32070.0,62285.0,63381.0,58878.0,73184.0,5032.0,140837.0,170362.0,59285.0,80.5
2024,MD,SBM,213895.0,56220.0,475.0,179.0,163796.0,388.0,112.0,51025.0,157675.0,13417.0,21818.0,40286.0,38032.0,38313.0,51921.0,10108.0,93419.0,120476.0,27169.0,76.6
2024,ME,SBM,62586.0,10245.0,707.0,229.0,52401.0,564.0,163.0,17226.0,52341.0,7495.0,3873.0,8312.0,9994.0,10819.0,21713.0,380.0,28989.0,33597.0,6195.0,83.7
2024,MI,HC.gov,418100.0,110299.0,518.0,137.0,374042.0,426.0,98.0,175587.0,307801.0,47262.0,35290.0,64337.0,68516.0,73894.0,124886.0,3915.0,209006.0,209094.0,139422.0,89.5
2024,MN,SBM,135001.0,36206.0,501.0,297.0,78382.0,351.0,207.0,10850.0,98795.0,16630.0,10076.0,18602.0,19557.0,20258.0,49320.0,558.0,64987.0,70014.0,2265.0,58.1
2024,MO,HC.gov,359369.0,93603.0,650.0,92.0,337708.0,594.0,61.0,178475.0,265766.0,27847.0,30836.0,55515.0,72250.0,73464.0,96545.0,2912.0,179046.0,180323.0,183343.0,94.0
2024,MS,HC.gov,286410.0,82756.0,616.0,36.0,280895.0,592.0,25.0,202262.0,203654.0,13671.0,32576.0,47190.0,62691.0,65276.0,63124.0,1882.0,132065.0,154345.0,188355.0,98.1
2024,MT,HC.gov,66336.0,15653.0,604.0,162.0,58149.0,504.0,112.0,19361.0,50683.0,8732.0,5535.0,10666.0,11856.0,11081.0,18236.0,230.0,31901.0,34435.0,19724.0,87.7
2024,NC,HC.gov,1027930.0,218335.0,609.0,77.0,980133.0,558.0,55.0,511073.0,809595.0,96245.0,97741.0,175081.0,199139.0,212401.0,235754.0,11569.0,499194.0,528736.0,547448.0,95.4
2024,ND,HC.gov,38535.0,7014.0,520.0,132.0,34494.0,433.0,99.0,9855.0,31521.0,9169.0,3285.0,5687.0,6060.0,4895.0,9243.0,196.0,18974.0,19561.0,11603.0,89.5
2024,NE,HC.gov,117882.0,26132.0,670.0,120.0,111680.0,580.0,93.0,35856.0,91750.0,20821.0,10831.0,16686.0,20795.0,19674.0,28357.0,718.0,58585.0,59297.0,43798.0,94.7
2024,NH,HC.gov,65117.0,13709.0,453.0,202.0,46775.0,350.0,124.0,20619.0,51408.0,5994.0,5105.0,10406.0,10972.0,11002.0,21159.0,479.0,30861.0,34256.0,12025.0,71.8
2024,NJ,SBM,397942.0,100919.0,661.0,201.0,351652.0,521.0,156.0,206747.0,297023.0,31830.0,35934.0,70505.0,65597.0,74642.0,108770.0,10664.0,186249.0,211693.0,63311.0,88.4
2024,NM,SBM,56472.0,11348.0,604.0,151.0,46456.0,551.0,80.0,12887.0,45124.0,5171.0,4309.0,7097.0,8332.0,10408.0,20059.0,1096.0,25343.0,31129.0,17864.0,82.3
2024,NV,SBM,99312.0,25553.0,530.0,154.0,85178.0,438.0,103.0,48129.0,73759.0,15374.0,7535.0,13128.0,16125.0,17366.0,27492.0,2279.0,46404.0,52908.0,13862.0,85.8
2024,NY,SBM,288681.0,38222.0,714.0,410.0,205574.0,455.0,247.0,64097.0,250459.0,9541.0,24411.0,54974.0,52328.0,56193.0,87370.0,3864.0,138026.0,150655.0,16386.0,71.2
2024,OH,HC.gov,477793.0,141893.0,581.0,136.0,426977.0,498.0,81.0,183635.0,335900.0,44881.0,39605.0,73190.0,85876.0,90703.0,139058.0,4480.0,241633.0,236160.0,206432.0,89.4
2024,OK,HC.gov,277436.0,68787.0,632.0,79.0,266919.0,575.0,57.0,138774.0,208649.0,31570.0,25757.0,42520.0,58495.0,55590.0,61051.0,2453.0,135211.0,142225.0,155820.0,96.2
2024,OR,HC.gov,145509.0,29960.0,655.0,231.0,117714.0,524.0,164.0,39327.0,115549.0,11781.0,9204.0,20439.0,25987.0,28611.0,48137.0,1350.0,66044.0,79465.0,21955.0,80.9
2024,PA,SBM,434571.0,89745.0,641.0,180.0,378342.0,530.0,133.0,128273.0,344826.0,29509.0,33454.0,70070.0,71757.0,76969.0,147870.0,4942.0,202242.0,232329.0,84480.0,87.1
2024,RI,SBM,36121.0,10164.0,545.0,152.0,31196.0,454.0,106.0,13452.0,25957.0,1679.0,3215.0,6456.0,6447.0,6852.0,10533.0,939.0,16254.0,19863.0,10936.0,86.4
2024,SC,HC.gov,571175.0,137448.0,599.0,69.0,547213.0,553.0,50.0,243616.0,433727.0,47387.0,60875.0,96720.0,111570.0,115990.0,133697.0,4936.0,278177.0,292998.0,337379.0,95.8
2024,SD,HC.gov,52974.0,9537.0,695.0,114.0,50436.0,611.0,92.0,20081.0,43437.0,10635.0,4794.0,8079.0,8858.0,7342.0,13050.0,216.0,25760.0,27214.0,19159.0,95.2
2024,TN,HC.gov,555103.0,154054.0,622.0,73.0,525633.0,580.0,45.0,293599.0,401049.0,38502.0,52156.0,98062.0,113563.0,118228.0,129103.0,5489.0,277956.0,277147.0,329828.0,94.7
2024,TX,HC.gov,3484632.0,957080.0,566.0,50.0,3357161.0,536.0,33.0,1697497.0,2527552.0,428818.0,415323.0,565343.0,654226.0,663716.0,679353.0,77853.0,1654391.0,1830241.0,2158968.0,96.3
2024,UT,HC.gov,366939.0,77681.0,468.0,67.0,349705.0,421.0,48.0,197064.0,289258.0,104234.0,46738.0,63408.0,58110.0,45562.0,45635.0,3252.0,179174.0,187765.0,183736.0,95.3
2024,VA,SBM,400058.0,57029.0,473.0,119.0,350008.0,405.0,75.0,130496.0,343029.0,51966.0,37200.0,58560.0,68155.0,73872.0,99924.0,10381.0,190840.0,209218.0,137980.0,87.5
2024,VT,SBM,30027.0,4982.0,874.0,243.0,26592.0,702.0,178.0,8354.0,25045.0,1815.0,2527.0,4734.0,5305.0,5645.0,9656.0,345.0,14317.0,15709.0,3598.0,88.6
2024,WA,SBM,272494.0,59813.0,595.0,271.0,194683.0,453.0,160.0,90947.0,212681.0,18304.0,26107.0,47096.0,49119.0,48621.0,76957.0,6290.0,123031.0,149463.0,36871.0,71.4
2024,WI,HC.gov,266327.0,60605.0,671.0,166.0,235587.0,572.0,117.0,93812.0,205722.0,17426.0,19876.0,36459.0,39928.0,44476.0,106526.0,1636.0,127285.0,139042.0,80966.0,88.5
2024,WV,HC.gov,51046.0,17571.0,1119.0,118.0,49334.0,1035.0,88.0,19394.0,33475.0,2603.0,3700.0,7304.0,9998.0,11599.0,15475.0,367.0,24621.0,26425.0,25293.0,96.6
2024,WY,HC.gov,42293.0,8861.0,937.0,118.0,40149.0,863.0,80.0,9557.0,33432.0,6470.0,3864.0,6595.0,7209.0,6620.0,11365.0,170.0,19589.0,22704.0,18824.0,94.9
2025,AK,HC.gov,28736.0,5735.0,1105.0,223.0,25170.0,1008.0,115.0,5057.0,23001.0,4770.0,1978.0,4597.0,5541.0,4836.0,6655.0,359.0,13729.0,15007.0,7024.0,87.6
2025,AL,HC.gov,477838.0,74133.0,649.0,65.0,457379.0,610.0,44.0,314840.0,403705.0,17216.0,54580.0,88433.0,107396.0,106202.0,100567.0,3444.0,222108.0,255730.0,252013.0,95.7
2025,AR,HC.gov,166639.0,36976.0,591.0,124.0,153328.0,507.0,88.0,102908.0,129663.0,20710.0,17214.0,26233.0,30625.0,31680.0,39078.0,1099.0,73172.0,93467.0,37969.0,92.0
2025,AZ,HC.gov,423025.0,76584.0,524.0,113.0,379185.0,458.0,69.0,212207.0,346441.0,52219.0,41378.0,63960.0,75683.0,78230.0,106727.0,4828.0,206865.0,216160.0,174185.0,89.6
2025,CA,SBE,1979504.0,345711.0,686.0,187.0,1751690.0,562.0,135.0,899105.0,1633793.0,155660.0,203200.0,352331.0,337382.0,361241.0,548814.0,20875.0,952679.0,1026824.0,561845.0,88.5
2025,CO,SBE,282481.0,49047.0,570.0,205.0,225484.0,457.0,138.0,82074.0,233434.0,35057.0,24144.0,44005.0,49044.0,45782.0,70446.0,14003.0,134285.0,148189.0,78279.0,79.8
